Compound_ID,Protein_ID,Label
16133238,P35000,1
16129665,P32215,0
16129665,P23811,1
16129665,P30083,0
16129665,P32241,1
16129665,P41587,1
16129665,P35000,1
16129679,P41586,1
16129679,P32215,0
16129679,P23811,1
16129679,P47872,0
16129679,P32241,0
16129679,P30083,1
16129679,P41587,1
16129679,P35000,0
9546625,P25105,1
132181,P25105,0
2499,P25105,0
73755010,Q62035,1
73755013,Q62035,1
73755011,Q62035,0
73755012,Q62035,0
73755014,Q62035,0
73755015,Q62035,0
73755018,Q62035,1
73755019,Q62035,1
73755017,Q62035,1
73755016,Q62035,0
73755020,Q62035,1
73755021,Q62035,0
58761009,Q62035,0
9830503,P25105,1
154087,P25105,0
65923,P25105,0
115002,P25105,0
107681,P25105,1
107757,P25105,0
119368,P25105,0
441293,Q62035,0
441295,Q62035,1
441296,Q62035,1
119175,P25105,1
9934870,P25105,0
4698,P25105,1
146417,P25105,1
60680,P25105,0
9950564,P25105,0
159547,P25105,1
19323337,P25116,0
10146183,P25116,0
9853822,P25116,1
73014011,P55085,1
5749287,P55085,0
7322677,P55085,1
49843508,P55085,1
126961335,P55085,0
129320516,P55085,0
126961334,P55085,0
126970682,P55085,0
73755230,P55085,1
117977934,P55085,0
72190270,Q96RI0,1
752812,Q96RI0,0
71770951,Q96RI0,0
10132921,Q96RI0,1
67448186,Q96KB5,0
65526,P46059,1
65526,P00747,0
73755094,P46059,0
73755094,Q16348,0
24971238,P46059,1
24971238,Q16348,1
73755101,P46059,0
73755101,Q16348,0
93131,P46059,0
93131,Q16348,1
73755095,Q16348,1
73755104,Q8IY34,1
73755104,Q8N697,0
73755104,Q8WUX1,0
54669783,Q9ULC6,1
54669783,Q9UM07,1
24970878,Q9ULW8,0
24970878,Q9UM07,1
91827386,Q9ULW8,0
91827386,Q9UM07,1
139269773,P14222,1
5283154,Q07869,1
9953271,Q07869,0
9953271,P37231,0
58679582,Q07869,0
10410059,Q07869,1
9908833,Q07869,0
9825701,Q07869,0
9825701,P37231,1
170364,Q07869,1
170364,P37231,0
446642,Q07869,0
446642,P37231,0
3392731,Q07869,1
9870304,Q07869,1
9870304,Q03181,1
9870304,P37231,1
9956352,Q07869,0
9890319,Q07869,1
9890319,P37231,0
9890585,Q07869,1
9890585,P37231,0
135449333,Q07869,1
151183,Q07869,1
151183,P37231,0
9947731,Q07869,0
5694,Q07869,1
9971931,Q07869,0
447458,Q07869,1
447458,P37231,1
154000,Q07869,0
154000,P37231,1
9827261,Q07869,0
9827261,P37231,0
446738,Q07869,0
3651377,P23204,0
9934458,Q03181,1
1517,Q03181,1
9891946,Q03181,1
9891946,P37231,1
444795,Q03181,0
444795,Q92753,1
444795,P49116,1
444795,P29590,1
444795,P10276,1
444795,P10826,0
444795,P13631,1
46233311,Q03181,1
1020637,P37231,0
181254,P37231,0
9975297,P37231,0
5311211,P37231,1
128440,P37231,1
15217432,P37231,1
6518171,P37231,1
9870584,P37231,0
9889841,P37231,0
6442223,P37231,0
6442223,P19793,0
6442223,P28702,0
9954802,P37231,1
9845965,P37231,0
73755028,P37231,0
4308,P37231,0
449532,P37231,1
9818466,P37231,0
10143056,P37231,0
9958543,P37231,0
9954280,P37231,1
18980163,P37231,1
82146,P37231,1
82146,P19793,0
82146,P28702,0
82146,P48443,0
400769,P37231,1
2777391,P37231,0
24204784,P60484,1
67983123,Q8NEB9,1
135565159,Q8NEB9,0
135565159,P42336,1
135565159,P42338,0
135565159,O00329,1
135565159,O75747,1
72709209,Q8NEB9,0
57404276,Q8NEB9,0
54751698,P42336,0
54751698,P42338,1
54751698,O00329,0
11618268,P42336,0
11618268,P42338,0
11618268,O00329,1
11618268,P48736,0
56649450,P42338,0
56649450,O00329,1
56649450,P48736,0
56649450,P42336,0
68947304,P42336,1
68947304,P42338,0
68947304,O00329,1
68947304,P48736,0
134163708,P42336,0
134163708,P42338,1
134163708,O00329,1
134163708,P48736,1
44137675,P42336,0
44137675,P42338,1
44137675,O00329,1
44137675,P48736,0
52913813,P42336,0
52913813,P42338,0
52913813,O00329,0
52913813,P48736,0
76685059,P42336,0
76685059,P42338,0
76685059,O00329,0
76685059,P48736,1
11978790,P42336,0
11978790,P42338,0
11978790,P48736,0
134611894,P42336,0
134611894,P42338,0
134611894,O00329,1
134611894,P48736,0
73659199,P42336,1
73659199,P48736,1
118556943,P42336,0
118556943,P42338,1
118556943,O00329,0
118556943,P48736,1
132220479,P42336,1
132220479,O00329,0
132220479,P48736,0
135197617,P42336,0
135197617,P42338,0
135197617,O00329,0
135197617,P48736,0
58111426,P42336,1
58111426,P42338,1
58111426,P48736,0
58111426,O00329,0
50905713,P42336,1
50905713,P42338,1
50905713,O00329,0
50905713,P48736,0
124173720,P42336,1
124173720,P42338,1
124173720,O00329,0
124173720,P48736,0
23582824,P42336,0
52936849,P42336,1
11625818,P42336,1
11625818,P42338,0
11625818,P48736,0
11625818,O00329,1
91933883,P42336,1
91933883,P42338,1
91933883,O00329,1
91933883,P48736,0
11964036,P42336,0
11964036,P42338,0
11964036,O00329,0
11964036,P48736,0
11964036,P78527,1
5289247,P42336,0
5289247,P42338,0
5289247,O00329,0
5289247,P48736,0
5287855,P42336,0
5287855,P48736,0
17755052,P48736,0
17755052,P42336,1
17755052,P42338,0
17755052,O00329,1
9825070,P42336,0
9825070,P42338,0
9825070,O00329,1
9825070,P48736,1
9825070,P78527,0
1893730,P42336,0
1893730,P42338,1
1893730,O00329,1
1893730,P48736,1
15983184,P42336,0
15983184,P42338,0
15983184,O00329,0
15983184,P48736,1
6620134,P42336,1
6620134,P48736,0
52913198,P42336,0
52913198,O00329,1
52913198,P48736,0
86268622,P42336,0
86268622,P42338,0
86268622,O00329,0
86268622,P48736,0
56928390,P42336,0
56928390,P42338,1
56928390,O00329,0
56928390,P48736,1
51001932,P42336,0
51001932,P42338,1
51001932,O00329,0
51001932,P48736,0
86291103,P42336,1
86291103,P42338,0
86291103,O00329,0
86291103,P48736,0
10427712,P42336,0
10427712,P42338,0
10427712,O00329,0
10427712,P48736,1
11647372,P42336,0
11647372,P42338,1
11647372,O00329,1
11647372,P48736,1
134611885,P42338,0
134611885,O00329,0
24937012,P42338,0
24937012,O00329,1
9907093,P42338,1
9907093,O00329,1
9908783,O00329,1
91754520,O00329,1
42623951,P48736,0
4778,P42356,0
49853637,Q99755,0
44243146,Q9Y233,1
46239428,Q9Y233,1
138393292,Q9Y233,1
138393292,Q08499,1
138393292,P51160,1
2052828,Q9HCR9,1
44591583,P54750,1
44591583,Q13946,0
44591583,Q08499,1
44591583,P27815,0
44591583,Q08493,0
44591583,Q07343,1
15473392,P54750,1
15473392,Q01064,1
15473392,Q14123,1
15473392,O76074,0
15473392,Q9NP56,0
15473392,O76083,1
443955,P54750,1
443955,Q14123,0
135564787,O00408,0
4197,O00408,1
4197,O76074,1
4197,Q13370,1
4197,Q14432,1
2753,Q14432,0
2753,Q13370,1
3671,O76074,0
3671,Q13370,0
3671,Q9Y271,0
3671,P43119,0
3671,Q08499,0
3671,Q07343,0
3671,P27815,0
3671,Q08493,0
3671,Q14432,0
127928,P27815,1
127928,Q07343,0
127928,Q08493,1
127928,Q08499,0
9853498,P27815,0
9853498,Q07343,1
9853498,Q08493,0
9853498,Q08499,1
9919680,P27815,1
11546664,P27815,1
5087,P27815,0
5087,Q07343,0
5087,Q08493,0
5087,Q08499,1
9842556,P27815,0
9842556,Q07343,1
9842556,Q08493,0
9842556,Q08499,1
14372618,P27815,1
14372618,Q07343,0
14372618,Q08493,0
14372618,Q08499,1
6604918,P27815,1
90111638,Q08499,1
134611892,Q08499,1
134611892,P29597,0
45486504,O76074,1
45486504,P16499,0
71308247,O76074,1
11465695,O76074,1
5368,O76074,0
2921148,Q13946,1
2921148,Q9NP56,1
52938379,O60658,1
66682520,Q9Y2I7,1
439418,Q15126,1
23452327,Q5RK24,1
736516,E2JF22,1
2796026,E2JF22,1
2746822,E2JF22,0
2746822,Q92508,0
137321150,Q92508,1
10521421,P11309,1
58423153,P11309,0
58423153,Q9P1W9,0
58423153,Q86V86,0
54613583,P11309,0
54613583,Q86V86,0
54613583,Q16512,0
135747628,P11309,0
135747628,Q9P1W9,0
72200352,P11309,1
72200387,P11309,1
44545852,P11309,0
44545852,Q9P1W9,0
44545852,Q86V86,0
46179018,P11309,1
46179018,Q9P1W9,0
46179018,Q86V86,1
44814409,P11309,1
44814409,Q9P1W9,1
44814409,Q86V86,0
153999,P11309,0
153999,Q9P1W9,1
153999,P17252,0
153999,P05771,0
153999,Q05655,0
153999,P05129,0
2874943,Q8TCW9,1
5442665,Q8TCW9,1
11951384,Q8TCW9,0
11951384,Q8NFJ6,0
73755221,Q8TCW9,0
73755221,Q8NFJ6,0
11950660,Q8TCW9,1
16122905,Q8NFJ6,0
4541001,Q7RTT9,0
56599309,P00747,1
449051,P00749,0
9885167,P00749,1
73013684,P00749,0
9895193,P00749,0
44469321,A0A143ZZK9,0
85470655,A0A143ZZK9,0
89508529,A0A143ZZK9,1
137553160,Q8I719,0
50898347,Q8IL83,1
71748268,Q8IKW5,0
44522281,Q7KWJ5,1
137553162,Q7K6A1,1
13990016,Q8IDJ8,1
134158252,Q8IDJ8,1
72183475,Q8ILW6,1
54669399,Q8I246,0
25127876,Q8I406,0
62894,Q8I5R7,1
9867345,P39877,1
9867345,O15496,1
9867345,P04054,1
9867345,P14555,1
9867345,Q9UNK4,1
9867345,Q9NZK7,1
9867345,Q9BZM2,1
132427687,Q13093,1
122707120,Q13093,0
5330548,P26618,1
9817165,P09619,0
10907042,P09619,1
9797370,P09619,0
11554659,P09619,0
2823659,P16885,1
25105713,Q13393,1
25105713,O14939,1
16739265,Q13393,0
16739265,O14939,0
46937439,O14939,1
91827384,P53350,1
15983966,P53350,0
25263088,P53350,1
46235922,P53350,1
67978713,O00444,0
9840076,P09874,0
20854918,P09874,0
20854918,Q9UGN5,0
135566764,P09874,0
135566764,Q9Y6F1,0
78243717,Q86U86,0
78243717,P51532,1
5283906,O75469,1
5283906,P11473,1
160520,O75469,1
160520,O54915,1
15032,O54915,0
56947089,O75469,0
56947088,O75469,0
155256,O75469,0
155256,O54915,1
5280374,O54915,1
108150,O54915,0
9996409,P49768,1
50996844,P49768,1
53308121,P49768,1
49867930,P49768,1
25164607,P49768,1
119086,P06401,1
54596718,P06401,1
6440511,P06401,0
11543746,P06401,0
131709240,Q15116,1
54670056,P42785,0
91827371,P48147,1
9929984,P48147,1
661524,Q8C167,1
59001466,Q99884,0
90645049,P20618,1
117607904,P49721,1
117607904,P28074,1
117607904,P28063,1
117607904,P28062,1
117607904,P28076,0
117607904,P28065,1
462382,P28074,1
325597,P28062,1
23642227,P28062,1
67254,Q99873,1
23656549,Q99873,1
90642938,O60678,1
53346504,O60678,1
4722575,O14744,1
91827358,O14744,0
91827358,Q9NVM4,0
90241673,O14744,1
117072552,O14744,0
122669401,O14744,0
91668547,Q96LA8,0
132427690,P24158,0
76328755,P04070,0
91938093,Q9Y478,1
91938093,O43741,0
6918670,P05771,0
6918670,Q02156,1
6918670,P05129,0
6918670,Q05655,0
6918670,P17252,1
25053598,P17252,1
25053598,Q02156,1
25053598,O95267,0
176167,P17252,0
176167,P05771,1
176167,Q05655,0
176167,P05129,1
3501,P17252,0
3501,Q15139,1
3499,P17252,1
3499,P05771,1
3499,Q05655,0
3499,P05129,0
3499,Q05513,0
10296883,P17252,0
10296883,P05771,0
10296883,Q05655,0
10296883,Q02156,1
10296883,P24723,0
10296883,Q04759,0
9863672,P17612,0
9863672,O75116,0
9863672,Q13464,0
2399,P05771,1
6711154,P05771,1
6419755,P05771,1
127757,P16054,0
76285722,Q04759,1
91933875,Q04759,1
46901383,Q15139,0
46901383,Q9BZL6,1
46901383,O94806,0
25020250,Q15139,1
136189563,Q15139,0
136189563,Q9BZL6,1
136189563,O94806,0
45258277,Q15139,1
9859309,P97313,1
16760391,P78527,1
9860529,P78527,0
11327430,P78527,1
86292849,P78527,0
136218972,Q13976,0
46871820,Q13237,0
46871820,Q16513,0
46871820,O75116,0
24856225,Q9Y570,0
70698427,Q05397,1
89860551,Q05397,1
89860551,Q14289,0
25073775,Q05397,0
121231393,Q13882,0
56680468,P18031,1
56680468,Q13332,0
53371736,P18031,0
25262525,P18031,1
25262525,Q9Y2R2,0
6534740,P18031,0
6534740,Q9Y2R2,0
71734765,Q9Y2R2,1
71734765,P28827,1
5339,Q96NT5,0
135403648,Q96NT5,0
135402010,Q96NT5,0
135469568,Q96NT5,0
135398658,Q96NT5,1
135398658,P41440,1
44288922,P49683,1
44288922,P25929,0
44288922,P21555,0
44288922,P49146,0
44288922,Q9ERC0,1
44288922,Q63447,0
44288922,P50391,1
44288922,Q63634,0
44288922,Q15761,1
9811353,P16109,1
44232546,P16109,1
44232546,P16581,0
44381715,P55786,0
16741245,Q15119,0
16741245,Q15118,1
86280454,Q15118,0
86280454,Q15119,1
86280454,Q15120,1
86280454,Q16654,0
133081974,P14618,1
59634741,P14618,1
139593556,P14618,0
78210300,Q96P65,0
5715188,P51159,1
11478684,P04049,1
11478684,P12931,1
5924208,P04049,1
5730,P04049,0
5704083,O95398,0
5704083,Q8WZA2,0
22200891,Q8WZA2,1
15571093,P35398,0
15293210,P35398,1
15293210,Q92753,0
44241473,P35398,1
44241473,P51449,1
5287705,Q92753,0
5287705,P51449,0
124126348,P51449,0
122669265,P51449,1
122379290,P51449,0
89875987,P51449,0
118977746,P51449,1
71470549,P51449,1
51035449,P51449,1
118622692,P51449,1
138105957,P51449,1
16197121,Q9Y256,0
219564,Q9Y256,0
74765859,O75884,0
132427685,Q13546,1
76332060,Q13546,0
10113568,Q13546,0
77108121,Q13546,1
122703613,Q13546,0
643953,Q13546,0
90448438,Q13546,1
90448438,O43353,1
121439991,Q13546,0
138393293,Q13546,1
138393293,Q9Y572,1
67469084,O43353,0
135567262,O43353,0
71258526,O43353,1
131801159,O43353,0
1474853,O43353,0
976395,P49798,0
1389577,P49798,1
1905297,P49798,0
1777233,P49798,0
1328227,P49798,1
2733079,P49798,0
2733079,P57771,0
6057678,P49798,1
5948316,P49798,0
6539137,P49798,0
6539137,P57771,1
57330144,P49798,0
57330144,P57771,0
23001780,P10276,1
9884820,P10276,0
10090192,P10276,1
10090192,P10826,1
10090192,P13631,1
2126,P10276,1
2126,P10826,1
2126,P13631,0
108143,P13631,0
108143,P10826,0
108143,P10276,0
5289501,P10276,1
5289501,P13631,0
5289501,P10826,1
445091,P10276,1
5312120,P10276,0
177238,P10276,1
177238,P10826,0
177238,P13631,1
9909190,P10276,1
9909190,P10826,0
9909190,P13631,1
22737393,P10826,1
11530459,P10826,0
1714884,P10826,0
135411,P13631,0
216241,P13631,1
10389639,P13631,1
9863342,P19793,0
9863342,P28704,1
137321166,P19793,1
137321166,P28702,0
137321166,P48443,1
25195496,P19793,1
5353760,P19793,0
26840,P28700,0
11755040,P19793,0
46224594,P19793,1
9823741,P19793,1
9803242,P19793,0
44566108,P28700,1
44566108,P28702,1
25138295,P02753,1
134436906,P07949,0
11213558,P07949,1
11213558,P43405,0
50905018,P20393,1
26945,P20393,1
26945,Q14995,1
57394020,P20393,1
57394020,Q14995,1
57394021,P20393,1
57394021,Q14995,1
53393127,P20393,1
3000479,Q14995,0
455799,Q14995,1
71283262,Q13464,0
71283262,O75116,0
16095342,Q13464,0
16095342,O75116,1
11373846,Q13464,0
11373846,Q15418,0
139030519,Q13464,1
139030519,O75116,1
11950170,Q13464,1
11950170,O75116,1
46182713,Q13464,1
46182713,O75116,0
15604510,Q13464,1
15604510,Q62868,0
15604510,O75116,1
119182,P31350,1
119182,Q14181,0
119182,P09884,0
119182,P23921,0
25023738,Q15418,1
25023738,Q15349,1
25023738,P51812,1
25023738,Q9UK32,1
53246941,P51812,1
644243,P51812,0
44397277,O75582,1
11393719,O75582,0
25118925,P23443,0
51371303,P23443,0
16043227,P23467,0
137321149,P23468,0
137321149,Q13332,0
3653077,P10586,0
2765033,P23470,0
134813895,Q9HBX9,0
56593349,Q9HBX9,1
134813893,Q8WXD0,0
56953333,Q9NSD7,1
11317883,P21817,0
11317883,Q92736,1
11317883,Q15413,0
5378825,P21817,1
5378825,Q15413,1
71158523,Q92736,1
46872626,P21453,1
46872626,Q9H228,0
10904818,P21453,1
10904818,Q99500,0
10904818,O95977,1
10904818,Q9H228,0
57704582,P21453,1
16755143,P21453,0
16755143,Q99500,1
16755143,O95977,0
16755143,Q9H228,0
11259583,P21453,1
11259583,O08530,0
11259583,P52592,1
11259583,Q9Z0U9,1
11259583,Q9Z0L1,0
11259583,Q9H228,1
11259583,Q91X56,1
10430549,P21453,1
10430549,Q99500,0
10430549,O95977,0
10430549,Q9H228,0
49848557,P21453,1
49848557,O95136,0
49848557,Q99500,0
49848557,O95977,0
49848557,Q9H228,1
976135,P21453,1
25110406,P21453,0
9908268,P21453,1
9908268,O08530,1
9908268,O95136,0
9908268,Q99500,0
9908268,Q9Z0L1,1
9908268,O95977,0
9908268,Q9H228,1
56947075,O08530,0
56947075,Q9Z0L1,0
11363176,Q99500,1
11363176,O95977,1
11363176,Q9H228,1
11363176,P21453,1
50911934,P21453,1
52938426,P21453,0
52938426,Q9H228,1
4077460,P21453,0
4077460,O08530,1
11432307,P21453,1
11432307,Q99500,1
11432307,O95977,0
11432307,Q9H228,0
59393720,P21453,1
49869062,P21453,0
49869062,Q99500,0
73755254,P21453,1
73755254,O08530,1
73755254,Q99500,1
73755254,O95977,0
73755254,Q9H228,0
11588811,P21453,1
11588811,Q99500,1
11545181,P21453,0
11545181,Q99500,0
11545181,Q9H228,1
6857802,P21453,0
90309142,O95136,0
17253208,Q99500,0
11452022,Q99500,1
16046248,Q99500,0
124221654,O95977,0
49835928,O95977,1
10883829,O95977,1
53358422,O95977,1
74766530,P57059,1
74766530,Q9H0K1,1
74766530,Q9Y2K2,0
78357808,P57059,0
78357808,Q9H0K1,0
78357808,Q9Y2K2,1
52911386,P35270,0
11457116,O14983,1
6438394,O35704,0
6438394,O15270,0
6438394,Q9NUV7,0
2536,P07477,0
24892831,Q16651,1
772,P01008,0
5282448,P01008,1
22833565,P01008,0
5361192,P31652,1
5361192,P31645,1
5361192,Q99720,1
53316721,P31645,0
71506845,O00141,0
71506845,Q9HBY8,0
71506845,Q96BR1,1
44182398,O00141,0
25022668,O00141,0
25022668,Q9HBY8,0
24961094,Q9NRG4,1
117072551,Q9NRG4,1
91623361,Q9NRG4,0
71300326,Q8WTS6,0
6072,Q8WWX8,0
6072,P53794,0
23577110,Q15466,1
10474335,Q5BJF2,0
7333,Q5BJF2,1
4679312,Q5BJF2,1
126402,Q99720,1
16726095,Q99720,1
3036222,Q99720,1
71717297,Q99720,1
188914,Q99720,0
44247568,Q99720,1
9841596,Q99720,1
137321152,P40763,1
86292328,P42226,1
1882365,Q96EB6,1
24180125,Q96EB6,1
25108829,Q96EB6,1
71654771,Q96EB6,0
71654771,Q8IXJ6,0
71654771,Q9NTG7,0
5113032,Q96EB6,1
5269,Q96EB6,0
2130404,Q8IXJ6,0
121231415,Q8IXJ6,1
2248572,Q9NXA8,1
134717374,Q8N6T7,0
44572818,Q8N6T7,1
5284329,Q99835,1
54683103,Q99835,0
24905375,P56726,0
53344810,Q99835,0
53344810,P56726,0
442972,P56726,0
4184747,P56726,1
136235465,Q99835,1
5508795,P56726,1
1367095,P56726,0
44187367,P56726,1
21138,Q14973,0
9823277,Q12908,0
73755225,Q12908,1
11442117,P57103,1
24812758,P13866,0
24812758,P31639,1
9887712,P13866,0
9887712,P31639,0
11949646,P13866,1
11949646,P31639,1
44814423,P13866,1
44814423,P31639,0
10453870,P13866,1
10453870,P53790,0
10453870,Q8C3K6,0
10453870,P53792,1
10453870,Q923I7,0
10453870,P31639,1
10460535,P13866,1
136059718,P13866,0
136059718,P31639,0
9824918,P13866,1
9824918,P31639,1
46908929,P13866,0
46908929,P31639,0
59460354,O43868,0
25195323,Q9HAS3,0
137322663,Q07889,0
91938094,Q86VZ5,1
134813905,Q86VZ5,0
134813905,Q8NHU3,0
5123423,Q8NHU3,0
73729049,O95470,1
136034475,O95470,1
137553159,Q9NYA1,1
137553159,Q9NRA0,1
420266,Q9NYA1,0
420266,Q9NRA0,0
66577038,Q9NYA1,1
66577038,Q9NRA0,1
44815217,Q9NYA1,1
137553158,Q9NYA1,0
137553158,Q9NRA0,1
15604015,Q9NRA0,1
71458556,Q9NRA0,1
10389981,P04054,0
155815,P14555,1
155815,Q13093,1
9799509,P43405,1
118161062,P43405,0
6419747,P43405,1
9549296,P43405,1
9549296,P43403,0
672296,P43405,1
672296,P12931,1
71543230,P43405,1
10457630,Q14534,1
9949081,P37268,1
9949081,Q02769,1
56947004,Q02769,0
56947004,P37268,1
44182294,P37268,0
25108247,Q02769,0
12238216,Q02769,0
46885682,Q02769,1
56947012,Q02769,0
44185378,P37268,0
56947013,P37268,0
44382842,Q02769,1
57778011,P37268,0
44370656,Q02769,0
44185382,P37268,1
19077549,Q02769,1
44373472,Q02769,1
25108301,Q02769,1
19077556,Q02769,0
10475079,Q02769,0
25108235,Q02769,0
25108303,Q02769,1
56947058,P37268,0
10662370,Q02769,0
44275230,P37268,1
44370557,Q02769,1
19956992,P37268,0
10409462,Q02769,0
46866079,Q02769,0
10780929,Q02769,0
10092584,Q02769,0
56947054,P37268,1
10591006,Q02769,0
19077552,Q02769,0
56947068,Q02769,0
9817140,Q02769,1
10405846,Q02769,0
10339001,Q02769,1
56947050,P37268,1
56947048,P37268,1
11082054,P37268,0
11071684,P37268,0
44352891,Q02769,0
56947011,P37268,0
9928892,Q02769,0
44352889,Q02769,0
44584870,P37268,1
25108105,Q02769,0
56947060,Q02769,1
9795241,Q02769,1
10411224,P37268,1
44352892,Q02769,1
44352756,Q02769,0
10699948,Q02769,1
10818542,Q02769,1
25108103,Q02769,0
44370654,Q02769,1
44352782,Q02769,1
44352887,Q02769,0
44352896,Q02769,0
56947056,Q02769,0
56947056,P37268,1
9905541,Q02769,1
44569287,Q02769,0
10358175,Q02769,0
9820129,Q02769,1
25108245,Q02769,1
56947052,P37268,0
25147760,Q02769,1
9889227,Q02769,1
56947067,P37268,0
10460101,P37268,1
9848748,P37268,0
9931928,Q02769,1
9889873,Q02769,0
9853075,Q02769,0
6443223,P37268,0
5274428,P37268,1
10382597,Q02769,1
11372147,P37268,1
6438355,Q02769,0
6438355,P37268,0
9940176,Q02769,1
11814656,Q02769,0
11545920,P12931,1
23635314,P12931,1
53484100,Q9H3Y6,0
11668217,Q96SB4,1
16130961,P30872,0
16130961,P30874,1
16130961,P32745,1
16130961,P31391,1
16130961,O08858,1
16130961,P35346,0
9938757,P30872,1
5311375,P30872,0
5311375,P35346,0
9941444,P30680,0
9941444,P35346,0
9941444,P30874,0
9941444,P30872,1
9941444,P32745,1
44386062,P30872,1
44386062,P28646,0
44386062,P30680,1
44386062,P30874,1
44386062,P30875,0
44386062,P30935,0
44386062,P30936,1
44386062,P32745,0
44386062,P30937,1
44386062,P31391,0
44386062,O08858,1
44386062,P35346,1
44386062,P30938,0
5311377,P30872,1
5311372,P30680,0
5311372,P30874,1
9919857,P30874,1
9919857,P31391,1
9919857,P35346,0
15965425,P30874,0
71349,P30680,0
71349,P30875,1
71349,P30935,0
71349,P30936,1
71349,P32745,0
71349,P30938,1
71349,P35346,1
71349,P30874,0
383414,P30680,1
383414,P30875,1
383414,P30936,1
383414,P30935,0
383414,P32745,1
383414,P30938,0
383414,O08858,0
383414,P35346,1
383414,P30874,1
5311430,P30874,0
5311430,P30680,1
5311430,P30875,0
5311430,P32745,0
5311430,P30935,1
5311430,P30936,0
5311430,O08858,0
5311430,P30938,1
5311430,P35346,0
9802572,P32745,1
5311378,P32745,0
5311373,P32745,1
11443899,P32745,0
56927659,P32745,0
11442741,P31391,0
73755026,P31391,0
73755026,P49660,0
5311374,P31391,1
5311371,P31391,1
5311026,P35346,0
5311026,P30938,0
124138271,P35346,0
135564529,Q86WV6,0
123131802,Q86WV6,0
132000066,Q86WV6,1
131986624,Q86WV6,1
7616033,Q86WV6,1
726455,Q9BXA5,1
2734802,Q9BXA5,0
9793861,Q9BXA5,0
41023370,Q9BXA5,1
137553167,Q9BXA5,0
53358901,Q6IYF9,0
53358901,Q9BXA5,1
73755126,Q9BXA5,1
138811017,Q9BXA5,1
738951,Q96LD8,1
71451488,Q9P0U3,0
70689167,Q9Y5Y6,0
70689167,O60235,1
70689167,Q8IU80,0
161591,O43463,0
126970684,Q9UHD2,0
45486536,Q9H6P5,0
11398,Q96RJ0,0
5610,Q923Y8,0
5610,Q923Y9,0
5610,Q96RJ0,0
11501277,Q923Y9,0
11501277,Q923Y8,1
4581,Q96RJ0,1
4581,Q923Y9,0
4581,Q923Y8,1
32893,Q923Y8,0
32893,Q96RJ0,0
32893,Q923Y9,0
25016538,Q923Y9,0
25016538,Q96RJ0,0
25016538,Q923Y8,0
25175634,Q923Y9,0
25175634,Q923Y8,0
25175634,Q96RJ0,1
23625762,Q02763,1
135449332,P40238,1
135487419,P07607,1
135430970,P07607,0
135430970,P04818,1
135400182,P07607,0
135400182,P04818,1
22069,P10827,0
22069,P10828,0
10027822,P10827,1
10027822,P10828,1
71462638,O60603,1
656812,Q9QUN7,1
656812,Q9QUK6,1
137553173,O60603,1
135478809,O15455,0
87596969,O00206,1
11703255,O00206,0
10309114,Q9NYK1,0
10309114,P58681,0
44623937,Q9NYK1,1
159603,Q9NYK1,0
159603,Q9NR97,1
139030521,Q9NYK1,1
10198719,Q9NR97,1
130276131,Q9NR97,1
15042086,Q9NR97,0
56841790,Q9NR96,0
643961,Q9ULQ1,1
643961,Q8NHX9,1
643961,Q9GZU1,1
643961,Q8IZK6,1
643961,Q8TDD5,1
11968293,P34978,0
73755171,P21731,1
73755173,P21731,0
5311387,P21731,0
5311384,P21731,0
73755172,P34978,1
23986047,P21731,1
445049,P21731,1
5312138,P30987,1
5312138,P21731,1
23654676,P21731,0
3037233,P21731,0
22524604,P21731,1
19088577,P21731,1
5311334,P21731,1
10341876,P21731,1
6437074,P21731,0
6437074,P30987,1
6437074,P34978,0
73755023,P21731,0
73755024,P21731,1
73755025,P21731,1
9938840,P21731,1
6918030,P30987,1
6918030,P21731,0
71540619,Q9UKE5,0
10361101,P36897,0
10361101,P37173,0
10361101,Q9NYL2,1
11655119,P36897,0
11655119,P37173,1
10316032,P36897,1
9858940,P36897,1
16094751,P21980,0
6433109,P16257,0
1345,P30536,0
46899577,O60235,1
46899577,O15393,1
114750,P34981,0
638678,Q01717,1
638678,P34981,0
5311291,P34981,0
5311291,Q01717,0
2712,Q01717,0
2712,P21761,0
2712,P14867,1
2712,P47869,1
2712,P34903,1
2712,P48169,0
2712,P31644,1
2712,Q16445,0
2712,P18505,1
2712,P47870,0
2712,P28472,0
2712,O14764,1
2712,P78334,1
2712,Q8N1C3,1
2712,P18507,0
2712,Q99928,1
2712,O00591,1
2712,Q9UN88,1
131954388,O15164,0
57180216,P29144,1
44450050,P29144,1
13192,O75762,0
119104,O75762,1
3727,Q8BLA8,0
5283344,Q6RI86,1
6445537,Q8BLA8,0
177,Q8BLA8,1
177,O75762,0
5971,Q6RI86,1
5971,Q8BLA8,1
5472440,O75762,1
44232532,Q8BLA8,1
44232532,Q6RI86,1
44232532,O75762,0
4650,O75762,1
7498,O75762,0
11715,O75762,1
17604,O75762,1
6423,O75762,1
9213,O75762,0
3026,O75762,0
37839,O75762,0
18524489,O75762,0
12228,O75762,0
7456,Q8BLA8,0
10878016,O75762,0
53443082,Q8BLA8,0
39763,Q6RI86,0
28015,Q8BLA8,1
11645581,O75762,1
11652416,O75762,0
10757,O75762,1
53380803,O75762,1
72503,O75762,0
5280880,Q8BLA8,1
5469318,O75762,1
12480411,Q8BLA8,1
